583218.000,1956,G07,932,1,0,0,0,63,63,63,0,-0.0000000112,590400,0.0000,-0.0000,0.0003,62.3438,0.0000,0.3786,0.0000,0.0108,0.0000,5153.7402,590400,-0.0000,0.0035,0.0000,0.3063,154.8438,-0.8235,-0.0000,-0.0000,932,932
603468.000,1956,G07,932,1,0,0,0,68,68,68,0,-0.0000000112,0,0.0000,-0.0000,0.0003,74.0938,0.0000,-0.9529,0.0000,0.0108,0.0000,5153.7404,0,-0.0000,-0.0348,-0.0000,0.3063,152.3750,-0.8235,-0.0000,-0.0000,933,933
566538.000,1956,G08,932,1,0,0,0,9,9,9,0,0.0000000051,568784,0.0000,-0.0000,-0.0001,-81.9063,0.0000,0.4238,-0.0000,0.0025,0.0000,5153.6583,568784,0.0000,0.6604,-0.0000,0.3078,337.0938,-0.2009,-0.0000,-0.0000,932,932
568818.000,1956,G08,932,1,0,0,0,10,10,10,0,0.0000000051,575984,0.0000,-0.0000,-0.0001,-80.7500,0.0000,0.7581,-0.0000,0.0025,0.0000,5153.6575,575984,0.0000,0.6604,0.0000,0.3078,342.4375,-0.2009,-0.0000,-0.0000,932,932
576018.000,1956,G08,932,1,0,0,0,11,11,11,0,0.0000000051,583200,0.0000,-0.0000,-0.0001,-81.3438,0.0000,-0.9068,-0.0000,0.0025,0.0000,5153.6574,583200,-0.0000,0.6603,0.0000,0.3078,346.4063,-0.2010,-0.0000,-0.0000,932,932
590316.000,1956,G09,932,1,0,0,0,5,5,5,0,0.0000000014,590400,0.0000,0.0000,0.0004,-21.9063,0.0000,-0.7202,-0.0000,0.0007,0.0000,5153.5901,590400,0.0000,-0.3397,0.0000,0.3034,263.0313,0.6223,-0.0000,-0.0000,932,932
590418.000,1956,G09,932,1,0,0,0,6,6,6,0,0.0000000014,597600,0.0000,0.0000,0.0004,-21.0313,0.0000,-0.3859,-0.0000,0.0007,0.0000,5153.5902,597600,0.0000,-0.3397,0.0000,0.3033,262.8125,0.6222,-0.0000,-0.0000,932,932
597618.000,1956,G09,932,1,0,0,0,7,7,7,0,0.0000000014,0,0.0000,0.0000,0.0004,-19.6875,0.0000,-0.0515,-0.0000,0.0007,0.0000,5153.5906,0,0.0000,-0.3781,0.0000,0.3033,261.9688,0.6222,-0.0000,-0.0000,933,933
547218.000,1956,G10,932,1,0,0,0,21,21,21,0,0.0000000019,554400,0.0000,0.0000,0.0000,23.3125,0.0000,0.2220,0.0000,0.0026,0.0000,5153.6663,554400,-0.0000,-0.6707,0.0000,0.3056,251.3750,-0.8850,-0.0000,0.0000,932,932
575106.000,1956,G10,932,1,0,0,0,82,82,82,0,0.0000000019,576000,0.0000,0.0000,0.0000,21.2500,0.0000,-0.7752,0.0000,0.0026,0.0000,5153.6654,576000,-0.0000,-0.6707,0.0000,0.3056,238.9688,-0.8850,-0.0000,0.0000,932,932
576018.000,1956,G10,932,1,0,0,0,84,84,84,0,0.0000000019,583200,0.0000,0.0000,0.0000,21.0000,0.0000,-0.4409,0.0000,0.0026,0.0000,5153.6655,583200,0.0000,-0.6707,-0.0000,0.3056,238.3750,-0.8850,-0.0000,0.0000,932,932
568818.000,1956,G11,932,1,0,0,0,37,37,37,0,-0.0000000121,576000,0.0000,-0.0000,-0.0007,-105.2813,0.0000,-0.2826,-0.0000,0.0169,0.0000,5153.7226,576000,-0.0000,0.8698,0.0000,0.2870,198.5938,0.5280,-0.0000,-0.0000,932,932
576018.000,1956,G11,932,1,0,0,0,53,53,53,0,-0.0000000121,583200,0.0000,-0.0000,-0.0007,-114.0938,0.0000,0.0517,-0.0000,0.0169,0.0000,5153.7190,583200,-0.0000,0.8698,-0.0000,0.2870,208.4375,0.5280,-0.0000,-0.0000,932,932
583218.000,1956,G11,932,1,0,0,0,73,73,73,0,-0.0000000121,590400,0.0000,-0.0000,-0.0007,-142.7500,0.0000,0.3859,-0.0000,0.0169,0.0000,5153.7269,590400,-0.0000,0.8698,-0.0000,0.2870,210.3750,0.5281,-0.0000,-0.0000,932,932
587898.000,1956,G12,932,1,0,0,0,38,38,38,0,-0.0000000126,590400,0.0000,-0.0000,0.0004,96.8125,0.0000,0.1823,0.0000,0.0066,0.0000,5153.7578,590400,-0.0000,0.3489,0.0000,0.3148,326.0000,0.2880,-0.0000,0.0000,932,932
590418.000,1956,G12,932,1,0,0,0,39,39,39,0,-0.0000000126,597600,0.0000,-0.0000,0.0004,99.2500,0.0000,0.5166,0.0000,0.0066,0.0000,5153.7583,597600,-0.0000,0.3488,0.0000,0.3148,320.5000,0.2880,-0.0000,0.0000,932,932
597618.000,1956,G12,932,1,0,0,0,40,40,40,0,-0.0000000126,0,0.0000,-0.0000,0.0004,104.7813,0.0000,0.8509,0.0000,0.0066,0.0000,5153.7577,0,-0.0000,0.3105,-0.0000,0.3148,319.4063,0.2880,-0.0000,0.0000,933,933
572928.000,1956,G13,932,1,0,0,0,73,73,73,0,-0.0000000112,576000,0.0000,-0.0000,-0.0001,-18.8125,0.0000,0.0628,-0.0000,0.0036,0.0000,5153.6857,576000,-0.0000,-0.2993,-0.0000,0.3085,250.9375,0.5780,-0.0000,-0.0000,932,932
576018.000,1956,G13,932,1,0,0,0,75,75,75,0,-0.0000000112,583200,0.0000,-0.0000,-0.0001,-19.5938,0.0000,0.3970,-0.0000,0.0036,0.0000,5153.6861,583200,0.0000,-0.2993,-0.0000,0.3085,253.0625,0.5781,-0.0000,-0.0000,932,932
599946.000,1956,G13,932,1,0,0,0,80,80,80,0,-0.0000000112,0,0.0000,-0.0000,-0.0001,-24.3438,0.0000,-0.6001,-0.0000,0.0036,0.0000,5153.6839,0,0.0000,-0.3377,0.0000,0.3085,256.0000,0.5780,-0.0000,-0.0000,933,933
540018.000,1956,G14,932,1,0,0,0,76,76,76,0,-0.0000000093,547200,0.0000,-0.0000,-0.0001,-22.2188,0.0000,-0.8414,-0.0000,0.0093,0.0000,5153.6630,547200,0.0000,-0.3119,0.0000,0.3061,242.6563,-0.6224,-0.0000,-0.0000,932,932
547218.000,1956,G14,932,1,0,0,0,77,77,77,0,-0.0000000093,554400,0.0000,-0.0000,-0.0001,-20.0625,0.0000,-0.5071,-0.0000,0.0093,0.0000,5153.6622,554400,0.0000,-0.3119,0.0000,0.3061,245.3750,-0.6223,-0.0000,-0.0000,932,932
554418.000,1956,G14,932,1,0,0,0,80,80,80,0,-0.0000000093,561600,0.0000,-0.0000,-0.0001,-20.5000,0.0000,-0.1728,-0.0000,0.0093,0.0000,5153.6633,561600,-0.0000,-0.3119,0.0000,0.3061,249.8750,-0.6224,-0.0000,-0.0000,932,932
532818.000,1956,G15,932,1,0,0,0,74,74,74,0,-0.0000000107,540000,0.0000,-0.0000,-0.0004,-24.6563,0.0000,0.6442,-0.0000,0.0093,0.0000,5153.5612,540000,-0.0000,-0.3595,0.0000,0.2956,245.0625,0.1853,-0.0000,-0.0000,932,932
540018.000,1956,G15,932,1,0,0,0,87,87,87,0,-0.0000000107,547200,0.0000,-0.0000,-0.0004,-25.6563,0.0000,0.9785,-0.0000,0.0093,0.0000,5153.5622,547200,-0.0000,-0.3595,-0.0000,0.2956,249.1563,0.1853,-0.0000,-0.0000,932,932
603228.000,1956,G15,932,1,0,0,0,17,17,17,0,-0.0000000107,0,0.0000,-0.0000,-0.0004,-20.6250,0.0000,-0.3472,-0.0000,0.0093,0.0000,5153.5584,0,0.0000,-0.3980,0.0000,0.2956,266.6250,0.1854,-0.0000,-0.0000,933,933
